,Model,MCD,FNR,FPR
0,airSim_640T0.4-THRESH-10,3.7084380719368344,0.06540699447257864,0.04885935999770845
1,airSim_640T0.4-THRESH-20,4.027801785802269,0.032374349257371135,0.015949125505484465
2,airSim_640T0.4-THRESH-30,4.164730942833165,0.024715248106937312,0.009447968657250408
