,Model,MCD,FNR,FPR
0,YOLOv8-THRESH-10,6.295009200130886,0.83658940397351,0.8471854304635762
1,YOLOv8-THRESH-20,13.289646759492193,0.35778145695364233,0.3683774834437086
2,YOLOv8-THRESH-30,16.515119541929828,0.09619205298013245,0.10678807947019868
