,Model,MCD,FNR,FPR
0,Yolov8-THRESH-10,6.328556842070944,0.8390728476821192,0.8897350993377484
1,Yolov8-THRESH-20,13.266389384726455,0.3649006622516556,0.4155629139072848
2,Yolov8-THRESH-30,16.56432067961329,0.09701986754966888,0.147682119205298
