id;cam_x[m];cam_y[m];cam_z[m];cam_or_x[rad];cam_or_y[rad];cam_or_z[rad];cam_or_q_x;cam_or_q_y;cam_or_q_z;cam_or_q_w;fov;projection_matrix;width;height;fps
0;7.629394076502649e-07;1.1299999952316284;-0.9613817930221558;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
1;4.006000995635986;0.13001808524131775;-1.5148653984069824;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
2;4.013999938964844;0.13009802997112274;-1.5695931911468506;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
3;4.021998882293701;0.13024207949638367;-1.6114659309387207;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
4;4.0279974937438965;0.13039207458496094;-1.6483232975006104;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
5;4.037992000579834;0.13072197139263153;-1.690700650215149;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
6;4.045984268188477;0.13105788826942444;-1.724863886833191;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
7;4.053974628448486;0.13145767152309418;-1.776550531387329;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
8;4.0619611740112305;0.1319214552640915;-1.8895541429519653;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
9;4.069943904876709;0.13244903087615967;-2.0143890380859375;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
10;4.0779218673706055;0.13304053246974945;-2.1158576011657715;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
11;4.085894584655762;0.1336958259344101;-2.228593349456787;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543;110;[[0.0, 0.7002075910568237, 0.0, 0.0], [0.0, 0.0, -1.2448135614395142, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
