cam_name;cam_x[m];cam_y[m];cam_z[m];cam_or_x[rad];cam_or_y[rad];cam_or_z[rad];cam_or_q_x;cam_or_q_y;cam_or_q_z;cam_or_q_w;fov;projection_matrix;width;height;fps
camera1;-6.259999752044678;9.399999618530273;-0.1599999964237213;0.003833656794464421;0.3490658518364216;-0.7677448289210788;0.0667838528752327;0.1603030264377594;-0.3691321015357971;0.9130083918571472;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera2;-6.259999752044678;-9.300000190734863;-0.1599999964237213;5.901486996678655e-09;0.3490655382623061;0.7853977850653829;-0.06645218282938004;0.16042986512184143;0.37686944007873535;0.9098438620567322;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera3;6.5;6.099999904632568;-0.1599999964237213;-1.059993080674007e-08;0.34906586621626323;-2.356194518215133;0.16042999923229218;0.06645228713750839;-0.9098437428474426;0.3768696188926697;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera4;6.059999942779541;-9.100000381469727;-0.1599999964237213;1.059993080674007e-08;0.34906586621626323;2.356194518215133;-0.16042999923229218;0.06645228713750839;0.9098437428474426;0.3768696188926697;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera5;6.659999847412109;0.0;-0.1599999964237213;3.390471714902029e-15;0.34906537520207354;-3.141592295961848;0.1736479550600052;3.105067492015223e-08;-0.9848077297210693;1.7609735891710443e-07;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera6;-6.659999847412109;0.0;-0.1599999964237213;0.0;0.34906552216359277;0.0;-0.0;0.17364801466464996;0.0;0.9848077893257141;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera7;0.0;-8.0;-0.1599999964237213;7.896378382148565e-09;0.3490655400700604;1.5707957129083;-0.12278764694929123;0.12278773635625839;0.6963640451431274;0.6963645219802856;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
camera8;0.0;9.800000190734863;-0.1599999964237213;-4.534240059572697e-09;0.34906540302476385;-1.570796372903059;0.12278765439987183;0.12278764694929123;-0.6963642835617065;0.6963642239570618;79.4;[[0.0, 1.2045058012008667, 0.0, 0.0], [0.0, 0.0, -2.141343593597412, 0.0], [0.0, 0.0, 0.0, 10.0], [-1.0, 0.0, 0.0, 0.0]];1920;1080;25
