id;pos_x[m];pos_y[m];pos_z[m];or_x[rad];or_y[rad];or_z[rad];or_q_x;or_q_y;or_q_z;or_q_w
0;-8.075280888419911e-09;2.018825773220101e-09;0.016129817813634872;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
1;-4.00600004196167;0.9999819993972778;-0.29170504212379456;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
2;-4.0139994621276855;0.9999020099639893;-0.28896835446357727;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
3;-4.021998405456543;0.9997579455375671;-0.28694868087768555;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
4;-4.02799654006958;0.9996079802513123;-0.28898635506629944;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
5;-4.037991046905518;0.9992780685424805;-0.282973051071167;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
6;-4.045983791351318;0.9989421367645264;-0.2808820903301239;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
7;-4.05397367477417;0.9985423684120178;-0.26489460468292236;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
8;-4.061960220336914;0.9980785846710205;-0.2768402397632599;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
9;-4.069942951202393;0.9975510239601135;-0.2837292551994324;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
10;-4.077920913696289;0.9969595074653625;-0.2730260491371155;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
11;-4.0858941078186035;0.9963042140007019;-0.28188422322273254;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
12;-4.0938615798950195;0.9955852031707764;-0.25824663043022156;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
13;-4.101823329925537;0.9948025345802307;-0.34450727701187134;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
14;-4.10977840423584;0.9939560294151306;-0.3919444978237152;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
15;-4.1177263259887695;0.9930459856987;-0.4444045126438141;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
16;-4.125667095184326;0.9920725226402283;-0.4839886426925659;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
17;-4.133599281311035;0.9910353422164917;-0.5399875044822693;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
18;-4.141523361206055;0.9899349212646484;-0.5702978372573853;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
19;-4.14943790435791;0.9887710213661194;-0.590545654296875;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
20;-4.15734338760376;0.9875439405441284;-0.6919543147087097;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
21;-4.163265705108643;0.9865821003913879;-0.7864706516265869;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
22;-4.173123359680176;0.984900176525116;-0.8990106582641602;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
23;-4.180996894836426;0.983483612537384;-1.024060606956482;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
24;-4.188858985900879;0.9820042252540588;-1.0853509902954102;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
25;-4.196708679199219;0.9804619550704956;-1.198774814605713;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
26;-4.202588081359863;0.9792640209197998;-1.279106855392456;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
27;-4.2123703956604;0.9771892428398132;-1.3565152883529663;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
28;-4.220180988311768;0.9754590392112732;-1.404052972793579;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
29;-4.227977752685547;0.9736663699150085;-1.4910098314285278;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
30;-4.235759258270264;0.9718114137649536;-1.5974630117416382;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
31;-4.243526458740234;0.9698942303657532;-1.7105598449707031;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
32;-4.251277446746826;0.9679149985313416;-1.826783537864685;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
33;-4.259012699127197;0.9658738374710083;-1.9778803586959839;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
34;-4.266731262207031;0.963770866394043;-2.0038468837738037;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
35;-4.2725090980529785;0.9621531367301941;-2.1156439781188965;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
36;-4.282116889953613;0.959380030632019;-2.180678606033325;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
37;-4.289783000946045;0.9567340612411499;-2.2854716777801514;2.326220167243795e-10;-0.0224258865759095;1.570795412153311;0.007928579114377499;-0.007928585633635521;0.7070620059967041;0.7070626020431519
38;-4.297430515289307;0.953741729259491;-2.289767026901245;4.850118824231218e-09;-0.18582198445837395;1.570795409773222;0.06560348719358444;-0.06560353934764862;0.7040566205978394;0.7040572166442871
39;-4.305058479309082;0.9566210508346558;-2.4438812732696533;1.6344214291999404e-08;-0.3340125854238514;1.570795409148448;0.1175430566072464;-0.11754314601421356;0.6972683668136597;0.6972689628601074
40;-4.312667369842529;0.9780519008636475;-2.4084560871124268;2.3964485587164067e-08;-0.30257388861829865;1.5707954571879243;0.10656838119029999;-0.10656845569610596;0.6990298628807068;0.6990304589271545
41;-4.320256233215332;1.0056757926940918;-2.5449721813201904;3.909870732101937e-09;-0.208368403221726;1.5707954249683351;0.07353612780570984;-0.07353618741035461;0.7032723426818848;0.7032729387283325
