0,865.6895027160645,973.5825301408768,192.0095443725586,38.30393385887146,961.6942749023438,992.7344970703125,0.2577916
1,1379.2370681762695,892.5731703042984,237.86412048339844,78.49924349784851,1498.1691284179688,931.8227920532227,0.97050303,699.4627532958984,645.8957394361496,175.82437133789062,65.64715790748596,787.3749389648438,678.7193183898926,0.9658978,1709.3654537200928,797.2568753957748,132.60881423950195,59.806851625442505,1775.6698608398438,827.1603012084961,0.96348876,560.0958480834961,931.5176639556885,155.47315979003906,62.361385345458984,637.8324279785156,962.698356628418,0.95923346,740.6404724121094,878.4497997164726,110.29193115234375,33.622357964515686,795.7864379882812,895.2609786987305,0.942088,1108.7482509613037,937.2552534341812,95.96400833129883,25.71481204032898,1156.7302551269531,950.1126594543457,0.8956265,1174.404447555542,924.6344600915909,136.28699111938477,38.669289350509644,1242.5479431152344,943.9691047668457,0.89276755
2,1393.5072326660156,890.2312284708023,247.82684326171875,82.09980654716492,1517.420654296875,931.2811317443848,0.971095,698.6489639282227,646.2523466348648,175.5304412841797,65.02118182182312,786.4141845703125,678.7629375457764,0.9694779,560.9071426391602,931.933468580246,155.28968811035156,63.127256870269775,638.5519866943359,963.4970970153809,0.9649484,1697.7552108764648,801.187704205513,131.7198028564453,57.7396924495697,1763.6151123046875,830.0575504302979,0.9626459,740.4007015228271,878.5989552140236,111.4507942199707,33.13082492351532,796.1260986328125,895.1643676757812,0.95667255,1108.4056978225708,937.2440573573112,95.5850887298584,25.559637665748596,1156.1982421875,950.0238761901855,0.90941465,1177.9550113677979,924.4404993653297,135.4870719909668,39.630285143852234,1245.6985473632812,944.2556419372559,0.8802424
3,699.9950695037842,645.7660278081894,175.3652687072754,64.44660115242004,787.6777038574219,677.9893283843994,0.9691655,1687.0428886413574,802.6379574537277,130.26798248291016,57.3541624546051,1752.1768798828125,831.3150386810303,0.96371675,561.1671295166016,933.1026209592819,154.74737548828125,61.90172982215881,638.5408172607422,964.0534858703613,0.96140736,1403.7608757019043,889.1588834524155,258.04959869384766,81.98783612251282,1532.7856750488281,930.1528015136719,0.9485161,740.7686004638672,878.1525862812996,111.38681030273438,33.32339036464691,796.4620056152344,894.814281463623,0.9409952,1106.242841720581,936.7826549112797,99.16116714477539,26.049855887889862,1155.8234252929688,949.8075828552246,0.88980347,1182.6354675292969,924.3551825881004,133.26708984375,39.082000851631165,1249.2690124511719,943.896183013916,0.8635149
4,698.4555702209473,643.4248455762863,176.98619842529297,65.47649216651917,786.9486694335938,676.1630916595459,0.96907604,562.2846450805664,930.9871723651886,154.0432891845703,64.15611791610718,639.3062896728516,963.0652313232422,0.96831894,1414.7113609313965,888.0870695114136,266.57654571533203,88.95212745666504,1547.9996337890625,932.5631332397461,0.9637397,1679.1009464263916,803.5891749858856,125.9600944519043,56.5009560585022,1742.0809936523438,831.8396530151367,0.96316737,743.3628730773926,878.7838409543037,109.6867904663086,32.479666113853455,798.2062683105469,895.0236740112305,0.93908787,1185.6264095306396,924.7997828722,131.2045783996582,34.4373300075531,1251.2286987304688,942.0184478759766,0.9006523,1105.074857711792,937.1874445080757,96.15430068969727,25.153347373008728,1153.1520080566406,949.7641181945801,0.8767988
5,696.738676071167,639.5756192207336,177.73529434204102,64.9685697555542,785.6063232421875,672.0599040985107,0.96759516,1429.0873832702637,888.8646891117096,272.20511627197266,89.32684278488159,1565.18994140625,933.5281105041504,0.9670054,1669.537405014038,803.3865383863449,125.76478958129883,54.96659302711487,1732.4197998046875,830.8698348999023,0.9607155,563.3221950531006,934.2047867774963,152.48610305786133,55.52211284637451,639.5652465820312,961.9658432006836,0.95292854,743.1030120849609,875.9794337153435,112.97012329101562,32.860567688941956,799.5880737304688,892.4097175598145,0.9340935,1187.5513801574707,925.237332701683,130.38594818115234,38.110982179641724,1252.7443542480469,944.2928237915039,0.9257989,1107.4324407577515,937.785543859005,87.62559700012207,24.16870415210724,1151.2452392578125,949.8698959350586,0.89800495
6,697.5557899475098,630.1748639345169,176.80840301513672,66.97490286827087,785.9599914550781,663.6623153686523,0.970462,563.3750495910645,932.0653109550476,153.2706527709961,60.40297794342041,640.0103759765625,962.2667999267578,0.96241796,1441.0318794250488,880.6784015893936,282.44112396240234,94.55001139640808,1582.25244140625,927.9534072875977,0.9612193,1659.6162185668945,798.5362923145294,124.04905700683594,54.81193685531616,1721.6407470703125,825.9422607421875,0.95852727,746.6709995269775,871.2913545370102,111.86637496948242,32.5062038898468,802.6041870117188,887.5444564819336,0.93375295,1189.4808654785156,925.2013803720474,130.7369384765625,37.931986570358276,1254.8493347167969,944.1673736572266,0.898489,1107.1478691101074,937.8071072101593,85.0762710571289,23.273175716400146,1149.6860046386719,949.4436950683594,0.8872759
7,565.6099548339844,938.9367023706436,151.10311889648438,56.020134687423706,641.1615142822266,966.9467697143555,0.96734303,1453.2305603027344,886.0099228620529,288.48504638671875,97.28953385353088,1597.4730834960938,934.6546897888184,0.9652447,697.5300636291504,625.1199728250504,176.85784149169922,66.57396197319031,785.958984375,658.4069538116455,0.9630652,1651.6438522338867,796.6060963869095,123.82154846191406,54.75196051597595,1713.5546264648438,823.9820766448975,0.95611054,1194.247449874878,925.7245527505875,127.75052261352539,39.74730563163757,1258.1227111816406,945.5982055664062,0.92716837,749.7664089202881,869.5486466288567,110.14479446411133,33.01336348056793,804.8388061523438,886.0553283691406,0.9213834,1105.6671724319458,939.8557406365871,85.54413414001465,22.7012842297554,1148.4392395019531,951.2063827514648,0.8930328
8,696.1095657348633,610.831808924675,178.3077850341797,66.28419327735901,785.2634582519531,643.9739055633545,0.9712468,566.406795501709,935.4045195579529,150.9631118774414,58.17216968536377,641.8883514404297,964.4906044006348,0.9700881,1641.046766281128,789.8852090835571,122.01511001586914,53.207387924194336,1702.0543212890625,816.4889030456543,0.96499014,1465.672794342041,888.8681523799896,305.30284881591797,94.24728441238403,1618.32421875,935.9917945861816,0.9580527,754.55251121521,859.6243198513985,107.85103225708008,32.88578259944916,808.47802734375,876.067211151123,0.9518241,1106.2943172454834,939.4675069749355,81.84611892700195,21.718359768390656,1147.2173767089844,950.3266868591309,0.89461136,1194.504810333252,925.2112101316452,129.94759368896484,36.364696741104126,1259.4786071777344,943.3935585021973,0.8940521
9,566.4304733276367,934.7759331464767,152.64353942871094,58.624319314956665,642.7522430419922,964.0880928039551,0.97027606,698.2758407592773,594.5890066623688,175.49134826660156,69.25605726242065,786.0215148925781,629.2170352935791,0.965444,1483.289680480957,871.5369794368744,309.81028747558594,103.83484697341919,1638.19482421875,923.454402923584,0.9622856,1631.6961650848389,780.2456974983215,119.61999893188477,53.95408916473389,1691.5061645507812,807.2227420806885,0.9547524,757.7617835998535,850.1039112210274,110.08257293701172,32.14935529232025,812.8030700683594,866.1785888671875,0.94196814,1196.8888664245605,925.050491631031,129.9524917602539,38.6539911031723,1261.8651123046875,944.3774871826172,0.9146765,1105.5476446151733,940.115328848362,83.16954231262207,22.511285662651062,1147.1324157714844,951.3709716796875,0.9057782
10,698.1027317047119,577.354705452919,177.04899215698242,72.32854914665222,786.6272277832031,613.5189800262451,0.9733289,568.6173305511475,936.3268078565598,150.9177131652832,54.89531922340393,644.0761871337891,963.7744674682617,0.96664774,1623.409029006958,771.4681406021118,118.12469100952148,54.416364669799805,1682.4713745117188,798.6763229370117,0.9560008,762.928653717041,842.5113682150841,107.08495330810547,31.09019386768341,816.4711303710938,858.0564651489258,0.9435204,1491.3602600097656,850.8377040624619,321.59857177734375,92.0476906299591,1652.1595458984375,896.8615493774414,0.9381348,1104.3365364074707,940.8445166051388,84.5123519897461,23.29844695329666,1146.5927124023438,952.4937400817871,0.9056781,1198.8883724212646,926.6908303499222,130.83964920043945,40.3010938167572,1264.3081970214844,946.8413772583008,0.8949599,1517.82905960083,859.1010332107544,213.30269622802734,43.665761947631836,1624.4804077148438,880.9339141845703,0.24476124
