id;pos_x[m];pos_y[m];pos_z[m];or_x[rad];or_y[rad];or_z[rad];or_q_x;or_q_y;or_q_z;or_q_w
0;-8.075280888419911e-09;2.018825773220101e-09;0.016129817813634872;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
1;2.059990882873535;-2.0;-0.2918616533279419;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
2;2.2096142768859863;-2.0;-0.28865665197372437;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
3;2.3285045623779297;-2.0;-0.29248830676078796;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
4;2.4462127685546875;-2.0;-0.2885271906852722;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
5;2.562314987182617;-2.0;-0.28267189860343933;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
6;2.6763930320739746;-2.0;-0.29248830676078796;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
7;2.7603769302368164;-2.0;-0.2723347544670105;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
8;2.896845579147339;-2.0;-0.2768402397632599;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
9;3.0024256706237793;-2.0;-0.3012888729572296;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
10;3.104398727416992;-2.0;-0.38449689745903015;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
11;3.202396869659424;-2.0;-0.47445860505104065;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
12;3.296067714691162;-2.0;-0.5335508584976196;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
13;3.3632774353027344;-2.0;-0.6191190481185913;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
14;3.469095468521118;-2.0;-0.7260379791259766;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
15;3.5478298664093018;-2.0;-0.7874976992607117;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
16;3.6209938526153564;-2.0;-0.8548582792282104;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
17;3.688323974609375;-2.0;-0.9186415076255798;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
18;3.734846353530884;-2.0;-0.9513408541679382;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
19;3.804535150527954;-2.0;-1.006123661994934;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
20;3.8529982566833496;-2.0;-1.057909369468689;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
21;3.894792079925537;-2.0;-1.1238558292388916;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
22;3.929767370223999;-2.0;-1.1872509717941284;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
23;3.957796812057495;-2.0;-1.2299044132232666;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
24;3.9742000102996826;-2.0;-1.2802119255065918;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
25;3.9926435947418213;-2.0;-1.305145502090454;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
26;3.9993345737457275;-2.0;-1.3162307739257812;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
27;3.9988300800323486;-2.0;-1.3275644779205322;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
