id;marker1_x[m];marker1_y[m];marker1_z[m];marker2_x[m];marker2_y[m];marker2_z[m];marker3_x[m];marker3_y[m];marker3_z[m];marker4_x[m];marker4_y[m];marker4_z[m]
0;5.7220457705398076e-08;0.07500000298023224;0.1505555659532547;-6.67572024326546e-08;-0.07500000298023224;0.1456172913312912;-0.07000001519918442;0.015000051818788052;0.14013031125068665;0.07999998331069946;0.014999942854046822;0.134033665060997
1;-4.446966648101807;1.446516990661621;-0.6025281548500061;-4.553032875061035;1.5525829792022705;-0.6074663996696472;-4.4398956298828125;1.5384408235549927;-0.6129534244537354;-4.545961856842041;1.4323748350143433;-0.6190500259399414
2;-4.446966648101807;1.4414594173431396;-0.5993230938911438;-4.553032875061035;1.547525405883789;-0.6042613983154297;-4.4398956298828125;1.5333832502365112;-0.609748363494873;-4.545961856842041;1.4273172616958618;-0.6158450245857239
3;-4.446966648101807;1.4333852529525757;-0.6043240427970886;-4.553032875061035;1.539451241493225;-0.6092622876167297;-4.4398956298828125;1.5253090858459473;-0.6147493124008179;-4.545961856842041;1.4192430973052979;-0.6208459138870239
4;-4.446966648101807;1.421761155128479;-0.6091434955596924;-4.553032875061035;1.5278271436691284;-0.6140817999839783;-4.4398956298828125;1.5136849880218506;-0.6195687651634216;-4.545961856842041;1.4076189994812012;-0.6256654262542725
5;-4.446966648101807;1.4066284894943237;-0.6310697197914124;-4.553032875061035;1.5126944780349731;-0.6360079646110535;-4.4398956298828125;1.4985523223876953;-0.6414949893951416;-4.545961856842041;1.392486333847046;-0.6475915908813477
6;-4.446966648101807;1.3880424499511719;-0.6759136319160461;-4.553032875061035;1.4941084384918213;-0.6808518767356873;-4.4398956298828125;1.4799662828445435;-0.6863388419151306;-4.545961856842041;1.373900294303894;-0.6924355030059814
7;-4.446966648101807;1.3718760013580322;-0.6986992359161377;-4.553032875061035;1.4779419898986816;-0.7036375403404236;-4.4398956298828125;1.4637998342514038;-0.7091245055198669;-4.545961856842041;1.3577338457107544;-0.7152211666107178
8;-4.446966648101807;1.3407886028289795;-0.774292528629303;-4.553032875061035;1.4468544721603394;-0.7792307734489441;-4.4398956298828125;1.4327123165130615;-0.7847177982330322;-4.545961856842041;1.3266464471817017;-0.7908143997192383
9;-4.446966648101807;1.312290906906128;-0.8599390983581543;-4.553032875061035;1.4183568954467773;-0.8648774027824402;-4.4398956298828125;1.4042147397994995;-0.8703643679618835;-4.545961856842041;1.29814875125885;-0.8764610290527344
10;-4.446966648101807;1.2806791067123413;-0.9431471228599548;-4.553032875061035;1.3867450952529907;-0.948085367679596;-4.4398956298828125;1.372602939605713;-0.9535723924636841;-4.545961856842041;1.2665369510650635;-0.9596689939498901
11;-4.446966648101807;1.246066689491272;-1.0331088304519653;-4.553032875061035;1.3521326780319214;-1.0380470752716064;-4.4398956298828125;1.3379905223846436;-1.0435340404510498;-4.545961856842041;1.2319245338439941;-1.0496307611465454
12;-4.446966648101807;1.2085785865783691;-1.0922008752822876;-4.553032875061035;1.3146445751190186;-1.0971392393112183;-4.4398956298828125;1.3005024194717407;-1.1026262044906616;-4.545961856842041;1.1944364309310913;-1.1087228059768677
13;-4.446966648101807;1.1786558628082275;-1.1777691841125488;-4.553032875061035;1.284721851348877;-1.18270742893219;-4.4398956298828125;1.2705796957015991;-1.1881943941116333;-4.545961856842041;1.1645137071609497;-1.1942909955978394
14;-4.446966648101807;1.1255239248275757;-1.284688115119934;-4.553032875061035;1.231589913368225;-1.2896264791488647;-4.4398956298828125;1.2174477577209473;-1.2951133251190186;-4.545961856842041;1.1113817691802979;-1.3012100458145142
15;-4.446966648101807;1.080256462097168;-1.3461480140686035;-4.553032875061035;1.1863224506378174;-1.3510863780975342;-4.4398956298828125;1.172180414199829;-1.3565733432769775;-4.545961856842041;1.0661143064498901;-1.3626699447631836
16;-4.446966648101807;1.0327098369598389;-1.4135087728500366;-4.553032875061035;1.1387757062911987;-1.4184468984603882;-4.4398956298828125;1.1246336698532104;-1.423933982849121;-4.545961856842041;1.018567681312561;-1.4300305843353271
17;-4.446966648101807;0.9830552339553833;-1.4772917032241821;-4.553032875061035;1.0891212224960327;-1.4822298288345337;-4.4398956298828125;1.0749791860580444;-1.4877169132232666;-4.545961856842041;0.9689130783081055;-1.4938136339187622
18;-4.446966648101807;0.9445379972457886;-1.5099906921386719;-4.553032875061035;1.050603985786438;-1.5149288177490234;-4.4398956298828125;1.0364619493484497;-1.5204159021377563;-4.545961856842041;0.9303958415985107;-1.526512622833252
19;-4.446966648101807;0.8781435489654541;-1.5647733211517334;-4.553032875061035;0.9842094779014587;-1.5697115659713745;-4.4398956298828125;0.9700674414634705;-1.5751986503601074;-4.545961856842041;0.8640013933181763;-1.5812952518463135
20;-4.446966648101807;0.8232640624046326;-1.6165586709976196;-4.553032875061035;0.929330050945282;-1.6214967966079712;-4.4398956298828125;0.9151879549026489;-1.626983880996704;-4.545961856842041;0.8091219067573547;-1.6330806016921997
21;-4.446966648101807;0.7670302987098694;-1.6825059652328491;-4.553032875061035;0.8730962872505188;-1.6874440908432007;-4.4398956298828125;0.8589541912078857;-1.6929311752319336;-4.545961856842041;0.7528881430625916;-1.6990277767181396
22;-4.446966648101807;0.7096447348594666;-1.745901346206665;-4.553032875061035;0.815710723400116;-1.7508394718170166;-4.4398956298828125;0.8015686869621277;-1.7563265562057495;-4.545961856842041;0.6955025792121887;-1.7624231576919556
23;-4.446966648101807;0.6513137817382812;-1.7885546684265137;-4.553032875061035;0.7573797702789307;-1.7934930324554443;-4.4398956298828125;0.7432376742362976;-1.7989798784255981;-4.545961856842041;0.6371716260910034;-1.8050765991210938
24;-4.446966648101807;0.6070713400840759;-1.8388620615005493;-4.553032875061035;0.7131373286247253;-1.8438003063201904;-4.4398956298828125;0.6989952921867371;-1.8492873907089233;-4.545961856842041;0.5929292440414429;-1.8553839921951294
25;-4.446966648101807;0.532658040523529;-1.8637956380844116;-4.553032875061035;0.638724148273468;-1.8687337636947632;-4.4398956298828125;0.6245819926261902;-1.874220848083496;-4.545961856842041;0.518515944480896;-1.8803174495697021
26;-4.446966648101807;0.47276046872138977;-1.874880313873291;-4.553032875061035;0.5788264870643616;-1.8798186779022217;-4.4398956298828125;0.5646843314170837;-1.885305643081665;-4.545961856842041;0.4586183428764343;-1.891402244567871
27;-4.446966648101807;0.41276994347572327;-1.8862133026123047;-4.553032875061035;0.5188360214233398;-1.8911516666412354;-4.4398956298828125;0.504693865776062;-1.8966386318206787;-4.545961856842041;0.3986278474330902;-1.9027352333068848
28;-4.446966648101807;0.3529025614261627;-1.9119048118591309;-4.553032875061035;0.4589686095714569;-1.9168431758880615;-4.4398956298828125;0.4448264539241791;-1.9223301410675049;-4.545961856842041;0.3387604355812073;-1.928426742553711
29;-4.446966648101807;0.2933737337589264;-1.9548299312591553;-4.553032875061035;0.3994397521018982;-1.959768295288086;-4.4398956298828125;0.38529762625694275;-1.9652552604675293;-4.545961856842041;0.27923160791397095;-1.9713518619537354
30;-4.446966648101807;0.23439763486385345;-1.974404215812683;-4.553032875061035;0.34046366810798645;-1.9793425798416138;-4.4398956298828125;0.3263215124607086;-1.9848295450210571;-4.545961856842041;0.220255509018898;-1.9909261465072632
31;-4.446966648101807;0.19065608084201813;-2.0298573970794678;-4.553032875061035;0.2967221140861511;-2.0347957611083984;-4.4398956298828125;0.2825799584388733;-2.040282726287842;-4.545961856842041;0.17651395499706268;-2.046379327774048
32;-4.446966648101807;0.11894997954368591;-1.9614176750183105;-4.553032875061035;0.2250160127878189;-1.966355800628662;-4.4398956298828125;0.21087387204170227;-1.971842885017395;-4.545961856842041;0.10480785369873047;-1.9779396057128906
33;-4.446966648101807;0.06289392709732056;-2.0137593746185303;-4.553032875061035;0.16895996034145355;-2.018697738647461;-4.4398956298828125;0.15481781959533691;-2.0241847038269043;-4.545961856842041;0.04875180497765541;-2.0302813053131104
34;-4.446966648101807;0.008220119401812553;-2.021040439605713;-4.553032875061035;0.1142861545085907;-2.0259785652160645;-4.4398956298828125;0.10014401376247406;-2.031465768814087;-4.545961856842041;-0.0059220027178525925;-2.037562370300293
35;-4.446966648101807;-0.04487466812133789;-2.025252103805542;-4.553032875061035;0.061191361397504807;-2.0301904678344727;-4.4398956298828125;0.04704922437667847;-2.035677194595337;-4.545961856842041;-0.059016790241003036;-2.041774034500122
36;-4.446966648101807;-0.09619935601949692;-2.026414632797241;-4.553032875061035;0.00986667163670063;-2.0313527584075928;-4.4398956298828125;-0.004275462590157986;-2.0368399620056152;-4.545961856842041;-0.11034148186445236;-2.0429365634918213
37;-4.446966648101807;-0.14556924998760223;-2.047008991241455;-4.553032875061035;-0.03950320929288864;-2.0519473552703857;-4.4398956298828125;-0.05364534258842468;-2.05743408203125;-4.545961856842041;-0.15971136093139648;-2.063530921936035
38;-4.446966648101807;-0.1928066462278366;-2.0198264122009277;-4.553032875061035;-0.08674060553312302;-2.0247647762298584;-4.4398956298828125;-0.10088273882865906;-2.0302517414093018;-4.545961856842041;-0.20694875717163086;-2.036348342895508
39;-4.446966648101807;-0.23774150013923645;-1.9646787643432617;-4.553032875061035;-0.13167548179626465;-1.9696170091629028;-4.4398956298828125;-0.1458176076412201;-1.9751039743423462;-4.545961856842041;-0.2518836259841919;-1.9812006950378418
40;-4.446966648101807;-0.26983407139778137;-2.025938034057617;-4.553032875061035;-0.16376803815364838;-2.030876398086548;-4.4398956298828125;-0.1779101938009262;-2.036363363265991;-4.545961856842041;-0.2839761972427368;-2.0424599647521973
41;-4.446966648101807;-0.32006579637527466;-1.9834303855895996;-4.553032875061035;-0.21399977803230286;-1.9883687496185303;-4.4398956298828125;-0.2281419187784195;-1.9938557147979736;-4.545961856842041;-0.3342079222202301;-1.9999523162841797
42;-4.446966648101807;-0.35715895891189575;-1.9655481576919556;-4.553032875061035;-0.25109291076660156;-1.9704864025115967;-4.4398956298828125;-0.2652350664138794;-1.9759734869003296;-4.545961856842041;-0.3713010847568512;-1.9820700883865356
43;-4.446966648101807;-0.3913581073284149;-1.9677066802978516;-4.553032875061035;-0.2852920591831207;-1.9726449251174927;-4.4398956298828125;-0.29943418502807617;-1.9781320095062256;-4.545961856842041;-0.405500203371048;-1.9842286109924316
44;-4.446966648101807;-0.41503381729125977;-1.9256818294525146;-4.553032875061035;-0.3089677691459656;-1.9306200742721558;-4.4398956298828125;-0.3231099247932434;-1.9361071586608887;-4.545961856842041;-0.4291759431362152;-1.9422037601470947
45;-4.446966648101807;-0.4505929946899414;-1.8936233520507812;-4.553032875061035;-0.3445269465446472;-1.898561716079712;-4.4398956298828125;-0.35866907238960266;-1.9040485620498657;-4.545961856842041;-0.46473509073257446;-1.9101451635360718
46;-4.446966648101807;-0.47541555762290955;-1.8402459621429443;-4.553032875061035;-0.36934950947761536;-1.845184326171875;-4.4398956298828125;-0.3834916651248932;-1.8506711721420288;-4.545961856842041;-0.489557683467865;-1.8567678928375244
47;-4.446966648101807;-0.49691852927207947;-1.8305740356445312;-4.553032875061035;-0.3908524513244629;-1.835512399673462;-4.4398956298828125;-0.4049946069717407;-1.8409992456436157;-4.545961856842041;-0.5110606551170349;-1.8470958471298218
48;-4.446966648101807;-0.5150245428085327;-1.819223165512085;-4.553032875061035;-0.40895846486091614;-1.8241612911224365;-4.4398956298828125;-0.42310062050819397;-1.8296483755111694;-4.545961856842041;-0.5291666388511658;-1.835745096206665
49;-4.446966648101807;-0.529668390750885;-1.7932486534118652;-4.553032875061035;-0.42360231280326843;-1.7981868982315063;-4.4398956298828125;-0.43774446845054626;-1.8036739826202393;-4.545961856842041;-0.5438104867935181;-1.8097705841064453
