id;pos_x[m];pos_y[m];pos_z[m];or_x[rad];or_y[rad];or_z[rad];or_q_x;or_q_y;or_q_z;or_q_w
0;-8.075280888419911e-09;2.018825773220101e-09;0.016129817813634872;0.0;0.0;1.5707956182169394;-0.0;0.0;0.7071065306663513;0.7071070671081543
1;-1.9700045585632324;-2.0;-0.2918616533279419;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
2;-1.8951928615570068;-2.0;-0.28865665197372437;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
3;-1.8357475996017456;-2.0;-0.29248830676078796;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
4;-1.7768936157226562;-2.0;-0.2885271906852722;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
5;-1.7188423871994019;-2.0;-0.28267189860343933;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
6;-1.6618033647537231;-2.0;-0.29248830676078796;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
7;-1.6198115348815918;-2.0;-0.2723347544670105;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
8;-1.551577091217041;-2.0;-0.2768402397632599;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
9;-1.4987870454788208;-2.0;-0.2747659385204315;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
10;-1.4478005170822144;-2.0;-0.26299938559532166;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
11;-1.398801565170288;-2.0;-0.2713437080383301;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
12;-1.3519660234451294;-2.0;-0.2469552904367447;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
13;-1.3183611631393433;-2.0;-0.31911903619766235;0.0;0.0;-0.7853980942716289;0.0;-0.0;-0.3826833963394165;0.9238795638084412
